,index,title,pubDate,guid,link,description
527,14211,Sir Terry Pratchett: Short stories to be published after being found by fans,"Mon, 27 Feb 2023 17:16:09 GMT",https://www.bbc.co.uk/news/entertainment-arts-64789059,https://www.bbc.co.uk/news/entertainment-arts-64789059?at_medium=RSS&at_campaign=KARANGA,The late Sir Terry Pratchett wrote for a regional newspaper under a pseudonym in the 1970s and 80s.
528,469,Royal Society of Chemistry report says racism 'pervasive',"Wed, 16 Mar 2022 05:11:07 GMT",https://www.bbc.co.uk/news/science-environment-60708712,https://www.bbc.co.uk/news/science-environment-60708712?at_medium=RSS&at_campaign=KARANGA,"Racism is ""pervasive"" in chemical sciences, according to an investigation by the Royal Society of Chemistry."
529,5398,Italian PM Mario Draghi offers resignation after coalition falls apart,"Thu, 14 Jul 2022 19:20:29 GMT",https://www.bbc.co.uk/news/world-europe-62171284,https://www.bbc.co.uk/news/world-europe-62171284?at_medium=RSS&at_campaign=KARANGA,"Mario Draghi resigns after his coalition falls apart, but the president refuses to accept it."
530,7968,Patagonia: Billionaire boss of fashion retailer gives company away,"Wed, 14 Sep 2022 23:58:47 GMT",https://www.bbc.co.uk/news/business-62906853,https://www.bbc.co.uk/news/business-62906853?at_medium=RSS&at_campaign=KARANGA,Yvon Chouinard will give all of the fashion company's profits to a charity fighting climate change.
531,14051,Struggling gyms and pools issue plea for help,"Wed, 22 Feb 2023 00:04:54 GMT",https://www.bbc.co.uk/sport/64725864,https://www.bbc.co.uk/sport/64725864?at_medium=RSS&at_campaign=KARANGA,"A coalition of almost 200 sports governing bodies, health organisations and top athletes writes to UK prime minister Rishi Sunak asking for help."
532,7635,'I caught my fraudster funeral director boss',"Tue, 06 Sep 2022 21:55:15 GMT",https://www.bbc.co.uk/news/uk-scotland-62808999,https://www.bbc.co.uk/news/uk-scotland-62808999?at_medium=RSS&at_campaign=KARANGA,Sarah Yorke confronted her boss over scamming dozens of people out of their life savings.
533,2896,Are we failing young people with cancer?,"Fri, 13 May 2022 23:52:54 GMT",https://www.bbc.co.uk/news/health-61441539,https://www.bbc.co.uk/news/health-61441539?at_medium=RSS&at_campaign=KARANGA,Deborah James' experience has raised questions about how good the UK is at spotting and treating the disease.
534,2809,'No idea' passenger lands Florida plane as pilot falls ill,"Wed, 11 May 2022 22:55:53 GMT",https://www.bbc.co.uk/news/world-us-canada-61416384,https://www.bbc.co.uk/news/world-us-canada-61416384?at_medium=RSS&at_campaign=KARANGA,"The unnamed passenger can be heard in recordings saying he had ""no idea how to stop the airplane""."
535,9170,China protest: Mystery Beijing demonstrator sparks online hunt and tributes,"Fri, 14 Oct 2022 08:04:55 GMT",https://www.bbc.co.uk/news/world-asia-china-63252559,https://www.bbc.co.uk/news/world-asia-china-63252559?at_medium=RSS&at_campaign=KARANGA,Many are trying to track down a person who staged a rare demonstration criticising Xi Jinping.
536,6250,London Zoo's crocodile skin handbag display goes viral,"Wed, 03 Aug 2022 19:22:14 GMT",https://www.bbc.co.uk/news/uk-62412328,https://www.bbc.co.uk/news/uk-62412328?at_medium=RSS&at_campaign=KARANGA,The bag was seized by UK Border Force and given to the zoo to showcase the reality of the illegal trade.
537,12884,Rail workers given fresh pay offer in dispute,"Thu, 19 Jan 2023 18:17:41 GMT",https://www.bbc.co.uk/news/business-64336828,https://www.bbc.co.uk/news/business-64336828?at_medium=RSS&at_campaign=KARANGA,Train companies have increased their offer to RMT rail workers in an attempt to prevent more strikes.
538,65,Northumberland shooting star caught on one-in-million photo,"Mon, 07 Mar 2022 08:44:44 GMT",https://www.bbc.co.uk/news/uk-england-tyne-60644301,https://www.bbc.co.uk/news/uk-england-tyne-60644301?at_medium=RSS&at_campaign=KARANGA,The family were posing for a photo when a shooting star shot through the background.
539,9788,Trapped in Saudi Arabia: A mother's fight to free her daughter,"Fri, 28 Oct 2022 23:34:38 GMT",https://www.bbc.co.uk/news/world-62903758,https://www.bbc.co.uk/news/world-62903758?at_medium=RSS&at_campaign=KARANGA,"Carly took her daughter to Saudi Arabia to visit her father. Three years later, she's still there."
540,15099,Julian Nagelsmann: Why did Bayern Munich sack their manager and turn to Thomas Tuchel?,"Fri, 24 Mar 2023 17:50:50 GMT",https://www.bbc.co.uk/sport/football/65066056,https://www.bbc.co.uk/sport/football/65066056?at_medium=RSS&at_campaign=KARANGA,"Bayern Munich are the reigning Bundesliga champions and just one point off the top this season, so why was Julian Nagelsmann sacked?"
541,728,"Police failing to bring in talent from black communities, says racism lead","Tue, 22 Mar 2022 02:00:57 GMT",https://www.bbc.co.uk/news/uk-60826602,https://www.bbc.co.uk/news/uk-60826602?at_medium=RSS&at_campaign=KARANGA,The man tasked with tackling racism in the police says racist incidents have been damaging.
542,3134,North Korea: Fighting Covid with traditional medicine,"Thu, 19 May 2022 23:24:29 GMT",https://www.bbc.co.uk/news/61508440,https://www.bbc.co.uk/news/61508440?at_medium=RSS&at_campaign=KARANGA,"As Covid spreads in North Korea, state media urges the use of traditional medicine against the virus."
543,14807,Killers with history of coercive behaviour face tougher sentences,"Fri, 17 Mar 2023 00:35:14 GMT",https://www.bbc.co.uk/news/uk-64983762,https://www.bbc.co.uk/news/uk-64983762?at_medium=RSS&at_campaign=KARANGA,Proposed new laws will target murderers with a history of controlling behaviour towards their victims.
544,10794,Kanye West: Adidas investigates after claims of 'toxic' behaviour,"Thu, 24 Nov 2022 21:45:50 GMT",https://www.bbc.co.uk/news/entertainment-arts-63747492,https://www.bbc.co.uk/news/entertainment-arts-63747492?at_medium=RSS&at_campaign=KARANGA,"Rolling Stone has reported that staff have complained about West's ""problematic behaviour""."
545,5145,Boris Johnson: 48 hours of political chaos,"Thu, 07 Jul 2022 13:22:47 GMT",https://www.bbc.co.uk/news/uk-62083134,https://www.bbc.co.uk/news/uk-62083134?at_medium=RSS&at_campaign=KARANGA,The drama that led to Boris Johnson's downfall.
546,9980,Train strikes: Series of walkouts from Saturday suspended,"Fri, 04 Nov 2022 21:42:56 GMT",https://www.bbc.co.uk/news/business-63510380,https://www.bbc.co.uk/news/business-63510380?at_medium=RSS&at_campaign=KARANGA,"Walkouts on 5, 7, and 9 November are cancelled - but it is too late to stop disruption to services."
547,12031,Antarctic post office: A home for Christmas among the penguins,"Fri, 23 Dec 2022 10:45:40 GMT",https://www.bbc.co.uk/news/uk-63979982,https://www.bbc.co.uk/news/uk-63979982?at_medium=RSS&at_campaign=KARANGA,Four British women are preparing to spend Christmas in the world's most southerly post office.
548,10178,Powerball: Store owner who sold record US Powerball ticket gets $1m bonus,"Wed, 09 Nov 2022 19:11:16 GMT",https://www.bbc.co.uk/news/world-us-canada-63577356,https://www.bbc.co.uk/news/world-us-canada-63577356?at_medium=RSS&at_campaign=KARANGA,Joseph Chahayed will continue to work in his California shop despite the windfall from the $2bn ticket.
549,13634,Brit Awards 2023 host Mo Gilligan gears up for show,"Fri, 10 Feb 2023 04:00:48 GMT",https://www.bbc.co.uk/news/newsbeat-64555077,https://www.bbc.co.uk/news/newsbeat-64555077?at_medium=RSS&at_campaign=KARANGA,Mo Gilligan says rows over nominations are above his pay grade and he wants to put on a good show.
550,7595,Energy bills: Fears power cuts will switch off nebuliser,"Mon, 05 Sep 2022 12:14:58 GMT",https://www.bbc.co.uk/news/uk-wales-62728628,https://www.bbc.co.uk/news/uk-wales-62728628?at_medium=RSS&at_campaign=KARANGA,Susan Clifton fears power cuts could see her husband's nebuliser fail and is preparing for winter.
551,15010,UK inflation rate calculator: How much are prices rising for you?,"Wed, 22 Mar 2023 07:16:12 GMT",https://www.bbc.co.uk/news/business-62558817,https://www.bbc.co.uk/news/business-62558817?at_medium=RSS&at_campaign=KARANGA,Use our calculator to find out how much the cost of living is going up in your household.
552,8529,Car crushed by tractor in crash caught on CCTV at RAF Mildenhall,"Thu, 29 Sep 2022 10:05:26 GMT",https://www.bbc.co.uk/news/uk-england-suffolk-63075105,https://www.bbc.co.uk/news/uk-england-suffolk-63075105?at_medium=RSS&at_campaign=KARANGA,Police say nobody was seriously injured in the incident outside an airbase.
553,12352,PDC World Championship: Michael van Gerwen to play Michael Smith in 2023 final,"Mon, 02 Jan 2023 23:00:59 GMT",https://www.bbc.co.uk/sport/darts/64148287,https://www.bbc.co.uk/sport/darts/64148287?at_medium=RSS&at_campaign=KARANGA,Michael van Gerwen and Michael Smith will contest the PDC World Darts Championship final after semi-final wins on Monday.
554,13533,Nicola Bulley: Dive team pull out as search extended,"Wed, 08 Feb 2023 20:46:57 GMT",https://www.bbc.co.uk/news/uk-england-lancashire-64573628,https://www.bbc.co.uk/news/uk-england-lancashire-64573628?at_medium=RSS&at_campaign=KARANGA,"Divers say Nicola Bulley is ""categorically not"" in the section of river where police think she fell."
555,1772,Tyson Fury v Dillian Whyte: World champion 'not thinking about retirement',"Thu, 14 Apr 2022 20:30:20 GMT",https://www.bbc.co.uk/sport/boxing/61113628,https://www.bbc.co.uk/sport/boxing/61113628?at_medium=RSS&at_campaign=KARANGA,World heavyweight champion Tyson Fury says retirement is not on his mind ahead of his bout with Dillian Whyte.
556,10053,Ukraine war: Kyiv Mayor Klitschko warns of evacuations if power lost,"Sun, 06 Nov 2022 21:07:14 GMT",https://www.bbc.co.uk/news/world-europe-63535263,https://www.bbc.co.uk/news/world-europe-63535263?at_medium=RSS&at_campaign=KARANGA,Millions of Ukrainians have intermittently lost electricity and water after Russian air strikes.
557,4209,"Dog health: Don't buy a bulldog until breed is reshaped, vets plead","Wed, 15 Jun 2022 00:37:18 GMT",https://www.bbc.co.uk/news/science-environment-61799718,https://www.bbc.co.uk/news/science-environment-61799718?at_medium=RSS&at_campaign=KARANGA,A study finds the English bulldog has double the health risks of other dogs.
558,12151,Watch: Rapper Loyle Carner and Jamie Oliver talk food and confidence,"Tue, 27 Dec 2022 10:59:06 GMT",https://www.bbc.co.uk/news/entertainment-arts-64102062,https://www.bbc.co.uk/news/entertainment-arts-64102062?at_medium=RSS&at_campaign=KARANGA,"The musician tells Jamie Oliver, who is guest editing R4's Today, how cooking is a space for his neurodiversity."
559,9789,Qatar 2022: Why are people protesting about the World Cup host?,"Sat, 29 Oct 2022 00:03:35 GMT",https://www.bbc.co.uk/sport/football/61635340,https://www.bbc.co.uk/sport/football/61635340?at_medium=RSS&at_campaign=KARANGA,World Cup host Qatar is receiving complaints over its human rights record and laws on homosexuality.
560,6124,Women's Euro 2022: England and Germany fans arrive in Wembley,"Sun, 31 Jul 2022 15:35:54 GMT",https://www.bbc.co.uk/news/uk-62371652,https://www.bbc.co.uk/news/uk-62371652?at_medium=RSS&at_campaign=KARANGA,"England are one win away from their first major trophy, while Germany are eight-time champions."
561,11193,World Cup 2022: How to take a penalty in a shootout,"Fri, 02 Dec 2022 19:30:52 GMT",https://www.bbc.co.uk/sport/football/63204343,https://www.bbc.co.uk/sport/football/63204343?at_medium=RSS&at_campaign=KARANGA,BBC Sport and Opta analyse the 279 World Cup shootout penalties to see the best ways to score your kick.
562,6602,Rage Against the Machine pull out of Reading and Leeds festivals,"Thu, 11 Aug 2022 16:31:32 GMT",https://www.bbc.co.uk/news/entertainment-arts-62510927,https://www.bbc.co.uk/news/entertainment-arts-62510927?at_medium=RSS&at_campaign=KARANGA,"The US rock band cancel their European tour, including headline slots at Reading and Leeds."
563,7918,Clarence House staff told jobs are at risk,"Tue, 13 Sep 2022 23:03:16 GMT",https://www.bbc.co.uk/news/uk-62897488,https://www.bbc.co.uk/news/uk-62897488?at_medium=RSS&at_campaign=KARANGA,"Redundancies are ""unavoidable"" following King Charles III's accession, a spokesman says."
564,9746,The crash dummy aimed at protecting women drivers,"Fri, 28 Oct 2022 11:47:44 GMT",https://www.bbc.co.uk/news/technology-62877930,https://www.bbc.co.uk/news/technology-62877930?at_medium=RSS&at_campaign=KARANGA,Researchers in Sweden are close to completing an industry-first average female crash test dummy.
565,8485,Heathrow Airport: Two planes in minor collision,"Wed, 28 Sep 2022 21:20:17 GMT",https://www.bbc.co.uk/news/uk-england-london-63069004,https://www.bbc.co.uk/news/uk-england-london-63069004?at_medium=RSS&at_campaign=KARANGA,The incident involving an Icelandair and Korean Air aircraft is being investigated.
566,5307,Attacker clears would-be goal from team-mate off the line in Canadian Premier League,"Mon, 11 Jul 2022 16:00:41 GMT",https://www.bbc.co.uk/sport/av/football/62127436,https://www.bbc.co.uk/sport/av/football/62127436?at_medium=RSS&at_campaign=KARANGA,Watch the moment Valour FC's William Akio clears his own team-mate's would-be goal off the line during their Canadian Premier League game against HFX Wanderers.
567,1931,French election: Macron and Le Pen clash in TV presidential debate,"Thu, 21 Apr 2022 04:40:59 GMT",https://www.bbc.co.uk/news/world-europe-61166601,https://www.bbc.co.uk/news/world-europe-61166601?at_medium=RSS&at_campaign=KARANGA,Emmanuel Macron and Marine Le Pen take part in an animated contest four days before the election.
568,4002,Putin: West unlikely to reject Russian energy for years,"Thu, 09 Jun 2022 19:46:12 GMT",https://www.bbc.co.uk/news/world-europe-61752779,https://www.bbc.co.uk/news/world-europe-61752779?at_medium=RSS&at_campaign=KARANGA,Russian president says oil and gas profits are increasing thanks to rising energy prices.
569,7961,Which businesses will close and stay open on day of Queen's funeral?,"Wed, 14 Sep 2022 23:58:42 GMT",https://www.bbc.co.uk/news/business-62879563,https://www.bbc.co.uk/news/business-62879563?at_medium=RSS&at_campaign=KARANGA,Here's an at-a-glance guide to what will be open and closed on bank holiday Monday.
570,9701,Energy bill fears as winter looms on the edge of Scotland,"Thu, 27 Oct 2022 21:56:44 GMT",https://www.bbc.co.uk/news/uk-scotland-63386010,https://www.bbc.co.uk/news/uk-scotland-63386010?at_medium=RSS&at_campaign=KARANGA,Many people living in remote communities are concerned about the impact of rapidly rising prices.
571,8945,BBC presenter who lost babies urges women to open up about miscarriages,"Mon, 10 Oct 2022 05:06:35 GMT",https://www.bbc.co.uk/news/uk-england-manchester-63160668,https://www.bbc.co.uk/news/uk-england-manchester-63160668?at_medium=RSS&at_campaign=KARANGA,"Kay Crewdson, who lost two babies to miscarriage, says she will ""talk about them as long as I live""."
572,4524,Rupert Murdoch and Jerry Hall reportedly to divorce,"Wed, 22 Jun 2022 21:56:21 GMT",https://www.bbc.co.uk/news/world-us-canada-61904095,https://www.bbc.co.uk/news/world-us-canada-61904095?at_medium=RSS&at_campaign=KARANGA,"After six years of marriage, the media tycoon and model will divorce, US media reports."
573,7509,The Papers: 'Tory in-fighting' and 'price to avoid world war',"Sat, 03 Sep 2022 22:45:08 GMT",https://www.bbc.co.uk/news/blogs-the-papers-62783494,https://www.bbc.co.uk/news/blogs-the-papers-62783494?at_medium=RSS&at_campaign=KARANGA,"Sunday's papers focus on calls for the Tory party to unite around the next PM, and the energy crisis."
